0	1	0
0	0.992125984	0
0	0.984251969	0
0	0.976377953	0
0	0.968503937	0
0	0.960629921	0
0	0.952755906	0
0	0.94488189	0
0	0.937007874	0
0	0.929133858	0
0	0.921259843	0
0	0.913385827	0
0	0.905511811	0
0	0.897637795	0
0	0.88976378	0
0	0.881889764	0
0	0.874015748	0
0	0.866141732	0
0	0.858267717	0
0	0.850393701	0
0	0.842519685	0
0	0.834645669	0
0	0.826771654	0
0	0.818897638	0
0	0.811023622	0
0	0.803149606	0
0	0.795275591	0
0	0.787401575	0
0	0.779527559	0
0	0.771653543	0
0	0.763779528	0
0	0.755905512	0
0	0.748031496	0
0	0.74015748	0
0	0.732283465	0
0	0.724409449	0
0	0.716535433	0
0	0.708661417	0
0	0.700787402	0
0	0.692913386	0
0	0.68503937	0
0	0.677165354	0
0	0.669291339	0
0	0.661417323	0
0	0.653543307	0
0	0.645669291	0
0	0.637795276	0
0	0.62992126	0
0	0.622047244	0
0	0.614173228	0
0	0.606299213	0
0	0.598425197	0
0	0.590551181	0
0	0.582677165	0
0	0.57480315	0
0	0.566929134	0
0	0.559055118	0
0	0.551181102	0
0	0.543307087	0
0	0.535433071	0
0	0.527559055	0
0	0.519685039	0
0	0.511811024	0
0	0.503937008	0
0	0.496062992	0
0	0.488188976	0
0	0.480314961	0
0	0.472440945	0
0	0.464566929	0
0	0.456692913	0
0	0.448818898	0
0	0.440944882	0
0	0.433070866	0
0	0.42519685	0
0	0.417322835	0
0	0.409448819	0
0	0.401574803	0
0	0.393700787	0
0	0.385826772	0
0	0.377952756	0
0	0.37007874	0
0	0.362204724	0
0	0.354330709	0
0	0.346456693	0
0	0.338582677	0
0	0.330708661	0
0	0.322834646	0
0	0.31496063	0
0	0.307086614	0
0	0.299212598	0
0	0.291338583	0
0	0.283464567	0
0	0.275590551	0
0	0.267716535	0
0	0.25984252	0
0	0.251968504	0
0	0.244094488	0
0	0.236220472	0
0	0.228346457	0
0	0.220472441	0
0	0.212598425	0
0	0.204724409	0
0	0.196850394	0
0	0.188976378	0
0	0.181102362	0
0	0.173228346	0
0	0.165354331	0
0	0.157480315	0
0	0.149606299	0
0	0.141732283	0
0	0.133858268	0
0	0.125984252	0
0	0.118110236	0
0	0.11023622	0
0	0.102362205	0
0	0.094488189	0
0	0.086614173	0
0	0.078740157	0
0	0.070866142	0
0	0.062992126	0
0	0.05511811	0
0	0.047244094	0
0	0.039370079	0
0	0.031496063	0
0	0.023622047	0
0	0.015748031	0
0	0.007874016	0
0	1.55431E-15	0
0.0078125	0	0
0.015625	0	0
0.0234375	0	0
0.03125	0	0
0.0390625	0	0
0.046875	0	0
0.0546875	0	0
0.0625	0	0
0.0703125	0	0
0.078125	0	0
0.0859375	0	0
0.09375	0	0
0.1015625	0	0
0.109375	0	0
0.1171875	0	0
0.125	0	0
0.1328125	0	0
0.140625	0	0
0.1484375	0	0
0.15625	0	0
0.1640625	0	0
0.171875	0	0
0.1796875	0	0
0.1875	0	0
0.1953125	0	0
0.203125	0	0
0.2109375	0	0
0.21875	0	0
0.2265625	0	0
0.234375	0	0
0.2421875	0	0
0.25	0	0
0.2578125	0	0
0.265625	0	0
0.2734375	0	0
0.28125	0	0
0.2890625	0	0
0.296875	0	0
0.3046875	0	0
0.3125	0	0
0.3203125	0	0
0.328125	0	0
0.3359375	0	0
0.34375	0	0
0.3515625	0	0
0.359375	0	0
0.3671875	0	0
0.375	0	0
0.3828125	0	0
0.390625	0	0
0.3984375	0	0
0.40625	0	0
0.4140625	0	0
0.421875	0	0
0.4296875	0	0
0.4375	0	0
0.4453125	0	0
0.453125	0	0
0.4609375	0	0
0.46875	0	0
0.4765625	0	0
0.484375	0	0
0.4921875	0	0
0.5	0	0
0.5078125	0	0
0.515625	0	0
0.5234375	0	0
0.53125	0	0
0.5390625	0	0
0.546875	0	0
0.5546875	0	0
0.5625	0	0
0.5703125	0	0
0.578125	0	0
0.5859375	0	0
0.59375	0	0
0.6015625	0	0
0.609375	0	0
0.6171875	0	0
0.625	0	0
0.6328125	0	0
0.640625	0	0
0.6484375	0	0
0.65625	0	0
0.6640625	0	0
0.671875	0	0
0.6796875	0	0
0.6875	0	0
0.6953125	0	0
0.703125	0	0
0.7109375	0	0
0.71875	0	0
0.7265625	0	0
0.734375	0	0
0.7421875	0	0
0.75	0	0
0.7578125	0	0
0.765625	0	0
0.7734375	0	0
0.78125	0	0
0.7890625	0	0
0.796875	0	0
0.8046875	0	0
0.8125	0	0
0.8203125	0	0
0.828125	0	0
0.8359375	0	0
0.84375	0	0
0.8515625	0	0
0.859375	0	0
0.8671875	0	0
0.875	0	0
0.8828125	0	0
0.890625	0	0
0.8984375	0	0
0.90625	0	0
0.9140625	0	0
0.921875	0	0
0.9296875	0	0
0.9375	0	0
0.9453125	0	0
0.953125	0	0
0.9609375	0	0
0.96875	0	0
0.9765625	0	0
0.984375	0	0
0.9921875	0	0
1	0	0
